no.	CAS	SMILES	Status	Experimental
7615	78026-01-4	n1cc(c(nc1N)N)Cc2cc(OC)c(c(OC)c2)CC	Training	2.72
7616	78090-11-6	O=C(OC)c1cc2[nH]c(nc2(cc1C))S(=O)Cc3ncccc3C	Training	2.4
7617	78142-97-9	O=C(OCC5C=2C(=O)C(Nc1cnccc1)=C(C(=O)C=2N4CC3NC3C45(OC))C)N	Training	0.52
7618	78182-93-1	N=3c1ccccc1N(c2ccc(cc2)Cl)C4=CC(=NCCN(CC)CC)C(=CC=34)Nc5ccc(cc5)Cl	Training	7.97
7619	78233-72-4	O=C(N)C(NC(=O)C(NC(=O)C)C)CC(C)C	Training	-0.54
7620	78233-99-5	n1cc(c(nc1N)N)Cc3ccc(OC)c(OCc2ccccc2)c3	Training	2.44
7621	78266-06-5	O=C(O)CN(CC(=O)O)CC(=O)Nc1c(cc(c(c1C)Br)C)C	Training	0.11
7622	78326-57-5	O=NN(C(=O)Nc1ccccc1)C(C)C	Training	2.5
7623	78327-27-2	O=C(OCC5C=2C(=O)C(Nc1nccs1)=C(C(=O)C=2N4CC3NC3C45(OC))C)N	Training	0.62
7624	78432-88-9	O=C(OCCCCCCC)C(C(=O)OCCCCCCC)=C1SCCS1	Training	7.6
7625	78508-43-7	O=C(Nc1cc(c(c(c1)C)Br)C)N(C)C	Training	2.92
7626	78508-44-8	O=C(N)Nc2ccc(Oc1ccccc1)cc2	Training	2.8
7627	78508-45-9	O=C(N)Nc1ccc(F)c(c1)C	Training	1.59
7628	78508-46-0	O=C(N)Nc1ccc(c(c1)C)Br	Training	2.49
7629	78513-74-3	O=C(Oc2cc(OC(C)CCCc1ccccc1)cc4c2C3CC(O)CCC3C(N4C)C)C	Training	5.72
7630	78593-33-6	n1nc(cc2ccccc12)Br	Training	1.72
7631	78617-12-6	OCC1OC(OCCCCCCC)C(O)C(O)C1(O)	Training	0.73
7632	78755-81-4	O=C(OCC)c1ncn2c3ccc(F)cc3(C(=O)N(C)Cc12)	Training	1
7633	78798-46-6	O=C(NCCN(C)C)c1ccccc1(OC)	Training	1.14
7634	78834-86-3	N(c1cccc(c1Cl)Br)=C2NCCN2	Training	2.05
7635	78834-88-5	N(c1cccc(c1Br)Br)=C2NCCN2	Training	2.16
7636	78879-25-1	O=[N+]([O-])c2cc(c(Nc1ncc(cc1Cl)Cl)c(c2)C(F)(F)F)[N+](=O)[O-]	Training	3.47
7637	78879-38-6	O=[N+]([O-])c2cc(c(Nc1ncc(cc1Cl)C(F)(F)F)c(c2)C(F)F)[N+](=O)[O-]	Training	3.52
7638	78982-40-8	O=C1Oc3c(C=C1)ccc2occ(c23)C	Training	2.38
7639	79129-59-2	O=C(c1ccc(cc1)C)N(N)C	Training	1.36
7640	79277-26-2	O=C(OC)c1ccsc1S(=O)(=O)NC(=O)Nc2nc(nc(n2)OC)OC	Training	1.3
7641	79277-27-3	O=C(OC)c1c(ccs1)S(=O)(=O)NC(=O)Nc2nc(nc(n2)C)OC	Training	1.56
7642	79353-74-5	O=C(NN)NCC(C)C	Training	-0.84
7643	79353-76-7	O=C(NN)NCCCCCC	Training	0.46
7644	79402-07-6	O=C(Nc1ccc(F)cc1(F))c2cc(cc(c2(O))Br)Br	Training	4.99
7645	79467-22-4	OCc1ccccc1Sc2ccccc2CN	Training	2.39
7646	79508-78-4	N=1C(=NC(N(C=1N)c2cccc(c2)COc3ccccc3)(C)C)N	Training	1.86
7647	79508-86-4	O=C(Nc3cccc(OCc1cccc(c1)N2C(=NC(=NC2(C)C)N)N)c3)C	Training	1.15
7648	79510-48-8	O=C(O)c1ccccc1S(=O)(=O)NC(=O)Nc2nc(nc(n2)C)OC	Training	1.7
7649	79538-32-2	O=C(OCc1c(F)c(F)c(c(F)c1(F))C)C2C(C=C(C(F)(F)F)Cl)C2(C)(C)	Training	6.5
7650	79540-50-4	O=C(Nc1cccc(c1Cl)Cl)c2ccc(OCOCC)cc2	Training	4.3
7651	79606-43-2	O=C(c1ccc(OC)cc1)N(C(C)C)C(C)C	Training	2.8
7652	79622-59-6	O=[N+]([O-])c2cc(c(c(c2(Nc1ncc(cc1Cl)C(F)(F)F))[N+](=O)[O-])Cl)C(F)(F)F	Training	3.56
7653	79660-72-3	O=C(O)C1=CN(c2c(F)c(c(F)cc2(C1(=O)))N3CCN(C)CC3)CCF	Training	0.24
7654	79794-75-5	O=C(OCC)N4CCC(=C2c1ncccc1CCc3cc(ccc23)Cl)CC4	Training	5.2
7655	79867-78-0	O=C1c6cccc(OC)c6(C(=O)c2c(O)c5c(c(O)c12)CC(O)(C(=O)C)CC5(OC4OC(C)C(O)C(N3CCOCC3)C4))	Training	2.31
7656	79902-63-9	O=C3OC(CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)(C)CC)C12)C)CC(O)C3	Training	4.68
7657	79911-03-8	[O-][n+]1onc(c1C)Cc2ccccc2	Training	2.08
7659	79983-71-4	OC(c1ccc(cc1Cl)Cl)(Cn2ncnc2)CCCC	Training	3.9
7660	80012-43-7	N4=C(N)N3c1ccccc1Cc2ccccc2C3C4	Training	3.51
7661	80033-99-4	O=C(Nc1ccc(F)cc1(F))c2cc(cc(c2(O))Cl)Cl	Training	4.55
7662	80060-09-9	O(c1ccccc1)c2cc(c(NC(NC(C)(C)C)=S)c(c2)C(C)C)C(C)C	Training	6
7663	80121-60-4	NC13(CC2CC(CC)(C1)CC(CC)(C2)C3)	Training	4.36
7664	80121-61-5	NC13(CC2CC(C1)CC(CCC)(C2)C3)	Training	3.76
7665	80125-14-0	O=C(NCC1N(CC)CCC1)c2c(OC)ccc(c2(OC))Br	Training	2.1
7666	80171-69-3	O=C(OCCN1CCCCC1)Nc2ccccc2COCC	Training	2.72
7667	80267-16-9	n1cc(c(nc1N)N)Cc2ccc(OCC)c(OCC)c2	Training	1.72
7668	80267-17-0	n1cc(c(nc1N)N)Cc2ccc(OCCC)c(OC)c2	Training	2.02
7669	80353-09-9	c2cc(C1=CCN(C)CC1)sc2	Training	2.51
7670	80407-58-5	O=C(N)COc1ccccc1Cc2cnc(nc2(N))N	Training	-0.34
7671	80412-20-0	O=C(O)CCSc2c[nH]c1ccccc12	Training	2.15
7672	80431-02-3	O=C(NN1CC=CCC1)Cc2cnccc2	Training	0.05
7673	80431-09-0	O=C(NN1CC=CCC1)C(C)(C)C	Training	1.03
7674	80431-10-3	O=C(NN1CC=CCC1)C2CC2	Training	1.12
7675	80431-14-7	O=C(NN1CC=CCC1)c2occc2	Training	0.81
7676	80431-15-8	O=C(NN1CC=CCC1)c2cccs2	Training	1.88
7677	80563-87-7	O=C(OC)c1c(cccc1Cl)[N+](=O)[O-]	Training	2.21
7678	80616-56-4	O=C(Nc1n[nH]c(n1)NC(=O)C(F)(F)F)C(F)(F)F	Training	0.62
7679	80616-57-5	O=C(Nc1n[nH]c(n1)NC(=O)CC)CC	Training	0.07
7680	80616-58-6	O=C(Nc1n[nH]c(n1)NC(=O)CCC)CCC	Training	0.79
7681	80616-59-7	O=C(Nc1nc(n[nH]1)N)C(F)(F)C(F)(F)C(F)(F)F	Training	1.54
7682	80617-74-9	OC(COCCCc1ccccc1)CNC(C)C	Training	1.94
7683	80617-76-1	OC(COCCCc1ccccc1)CNC(C)(C)C	Training	2.58
7684	80617-78-3	OC(COCC=Cc1ccccc1)CNC(C)(C)C	Training	2.29
7685	80617-86-3	OC(COC2c1ccccc1CCC2)CNC(C)(C)C	Training	3.55
7686	80680-06-4	Fc1ccc(cc1)C4c2ccc(cc2C(N3CCN(CCO)CC3)C4)C(F)(F)F	Training	4.39
7687	80715-99-7	O=C(OC)C1=CN=C2N(C1(=O))CCCC2	Training	-0.25
7688	80790-68-7	O=C1c6cccc(OC)c6(C(=O)c2c(O)c5c(c(O)c12)CC(O)(C(=O)CO)CC5(OC4OC(C)C(O)C(N3CCOCC3)C4))	Training	1.73
7689	80844-07-1	O(c1ccccc1)c2cccc(c2)COCC(c3ccc(OCC)cc3)(C)C	Training	7.05
7690	80866-90-6	O=C(N)C(C(=O)N)(c1ccccc1)CC	Training	0.13
7691	80894-32-2	O=C(NN)N(CC)CC	Training	-0.62
7692	80916-23-0	O=C(OCC(O)(C)COc1cccc2ccccc12)C(=C)C	Training	3.77
7693	80929-58-4	O=C(OCOC(=O)C(C)(C)C)C3=C(COC(=O)C)CSC2N3(C(=O)C2(NC(=O)CSc1ccncc1))	Training	1.63
7694	80992-92-3	O=C(C=Cc1cccc(c1)C(F)(F)F)C	Training	3.03
7695	80992-93-4	O=C(C=Cc1ccc(cc1)C(F)(F)F)C	Training	3.13
7696	81020-79-3	N#CC(C#N)=Cc1oc(cc1)C	Training	2.03
7697	81060-10-8	Fc2cccc(N=C1NCCN1)c2Cl	Training	1.52
7698	81060-11-9	Fc2ccc(c(N=C1NCCN1)c2)Cl	Training	1.52
7699	81103-11-9	O=C3OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(OC)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C	Training	3.16
7700	81292-48-0	N1=C(OC(C1)COc2ccc(cc2)C)N	Training	1.79
7701	81292-49-1	N1=C(OC(C1)COc2ccc(cc2)Cl)N	Training	2
7702	81292-50-4	N1=C(OC(C1)COc2ccc(OC)cc2)N	Training	1.26
7703	81310-40-9	N#CC(c1ccc(cc1)[N+](=O)[O-])C(C)C	Training	2.8
7704	81334-34-1	O=C(O)c2cccnc2(C1=NC(C(=O)N1)(C)C(C)C)	Training	0.22
7705	81335-37-7	O=C(O)c2cc3ccccc3(nc2(C1=NC(C(=O)N1)(C)C(C)C))	Training	1.86
7706	81406-37-3	O=C(OC(C)CCCCCC)COc1nc(F)c(c(N)c1Cl)Cl	Training	4.53
7707	81437-10-7	n1cc(OCC)c[nH]1	Training	0.8
7708	81496-81-3	OC3OC1OC2(OOC14(C(CC2)C(C)CCC4(C3(C))))(C)	Training	2.19
7709	81592-05-4	N#Cc2ccc(OC(=O)CNC(=O)c1ccccc1)cc2	Training	2.11
7710	81592-09-8	O=C(Oc1cccc(c1)NC(=O)C)CNC(=O)c2ccccc2	Training	1.7
7711	81592-11-2	O=C(Oc1cccc(c1)C(=O)N)CNC(=O)c2ccccc2	Training	1.2
7712	81592-12-3	N#Cc2cccc(OC(=O)CNC(=O)c1ccccc1)c2	Training	2.11
7713	81592-15-6	O=C(Oc1cc(cc(c1)C)C)CNC(=O)c2ccccc2	Training	3.4
7714	81592-16-7	O=C(Oc1cc(OC)cc(OC)c1)CNC(=O)c2ccccc2	Training	2.69
7715	81686-41-1	c1c(c(cc(c1Cl)C(C)C)Cl)C	Training	5.6
7716	81686-42-2	c1c(c(c(c(c1Cl)C)Cl)Cl)C(C)C	Training	6.2
7717	81686-43-3	c1(c(c(c(c(c1Cl)Cl)C(C)C)Cl)Cl)C	Training	6.8
7718	81686-44-4	c1cc(c(c(c1C)Cl)Cl)C(C)C	Training	5.5
7719	81777-89-1	O=C1N(OCC1(C)C)Cc2ccccc2Cl	Training	2.5
7720	81792-70-3	O=C(NS(=O)(=O)c1cc(cc(c1)C(F)(F)F)[N+](=O)[O-])C(CC)CC	Training	3.57
7721	81792-73-6	O=C(NS(=O)(=O)c1ccccc1(N))C(C)C	Training	1.17
7722	81792-74-7	O=C(NS(=O)(=O)c1ccc(cc1(N))C)C(C)C	Training	1.65
7723	81792-75-8	O=C(NS(=O)(=O)c1ccc(cc1(N))C(F)(F)F)C(C)C	Training	2.56
7724	81792-76-9	O=C(NS(=O)(=O)c1ccc(OC)cc1(N))C(C)C	Training	1.58
7725	81792-78-1	O=C(NS(=O)(=O)c1ccccc1(N))C(CC)CC	Training	1.64
7726	81792-79-2	O=C(NS(=O)(=O)c1ccc(cc1(N))C)C(CC)CC	Training	2.18
7727	81792-80-5	O=C(NS(=O)(=O)c1ccc(cc1(N))C(F)(F)F)C(CC)CC	Training	3.04
7728	81792-81-6	O=C(NS(=O)(=O)c1ccc(OC)cc1(N))C(CC)CC	Training	2.03
7729	81792-82-7	O=C(NS(=O)(=O)c1ccc(cc1(N))Cl)C(CC)CC	Training	2.53
7730	81792-98-5	O=C(NS(=O)(=O)c1ccccc1[N+](=O)[O-])C(C)C	Training	1.72
7731	81792-99-6	O=C(NS(=O)(=O)c1ccc(cc1[N+](=O)[O-])C)C(C)C	Training	2.17
7732	81793-03-5	O=C(NS(=O)(=O)c1ccccc1[N+](=O)[O-])C(CC)CC	Training	2.17
7733	81793-04-6	O=C(NS(=O)(=O)c1ccc(cc1[N+](=O)[O-])C)C(CC)CC	Training	2.67
7734	81865-11-4	N#CC(C#N)=NNc1ccc(cc1)CCCl	Training	3.58
7735	81872-10-8	O=C(O)C2N(C(=O)C(C)CSC(=O)c1ccccc1)CC(C2)Sc3ccccc3	Training	4.4
7736	81892-67-3	O=C(NCCO)C(n1ccnc1[N+](=O)[O-])C	Training	-1.16
7737	81892-68-4	O=C(NCC(O)CO)C(n1ccnc1[N+](=O)[O-])C	Training	-1.64
7738	81892-69-5	O=C(NC(CO)(CO)CO)Cn1ccnc1[N+](=O)[O-]	Training	-1.77
7739	82211-24-3	O=C(Nc1ccc(cc1C(O)c2ccccc2)Cl)c3ccncc3	Training	3.13
7740	82249-23-8	O=[N+]([O-])c1nccn1CC(O)COCCCC	Training	1.11
7741	82412-82-6	O=C(O)C(O)(c1ccc(cc1)CC(C)C)C	Training	2.75
7742	82419-36-1	O=C(O)C2=CN1c3c(OCC1C)c(c(F)cc3(C2(=O)))N4CCN(C)CC4	Training	-0.39
7743	82535-32-8	N#Cc1ccc(cc1)COC(=O)C2C(C=C(C)C)C2(C)(C)	Training	4.91
7744	82558-50-7	O=C(Nc1onc(c1)C(C)(CC)CC)c2c(OC)cccc2(OC)	Training	3.94
7745	82560-54-1	O=C(Oc2cccc1c2(OC(C)(C)C1))N(C)SN(CCC(=O)OCC)C(C)C	Training	4.3
7746	82568-68-1	O=C(N)c2ccccc2(OCc1ccc(cc1)[N+](=O)[O-])	Training	1.73
7747	82568-69-2	O=C(N)c2ccccc2(OCc1ccc(OC)cc1)	Training	1.63
7748	82700-02-5	NC(C)CC1CCCCCCC1	Training	3.7
7749	82756-29-4	O=C1C=CN(C(=C1(O))C)CCCCCCCC	Training	2.88
7750	82774-00-3	O=C(ON=C(C)SC)N(C)SN(C(=O)c1ccc(cc1)C)C	Training	2.5
7751	82774-01-4	O=C(ON=C(C)SC)N(C)SN(C(=O)c1ccccc1)C	Training	2.2
7752	82774-06-9	O=C(ON=C(C)SC)N(C)SN(C(=O)c1ccc(cc1)Cl)C	Training	2.6
7753	82774-07-0	O=C(ON=C(C)SC)N(C)SN(C(=O)c1ccccc1Cl)C	Training	2.5
7754	82774-14-9	O=C(ON=C(C)SC)N(C)SN(C(=O)c1cccc(c1)Cl)C	Training	2.7
7755	82774-15-0	O=C(ON=C(C)SC)N(C)SN(C(=O)c1cccc(c1)C(F)(F)F)C	Training	2.5
7756	82774-16-1	O=C(ON=C(C)SC)N(C)SN(C(=O)c1ccc(cc1Cl)Cl)C	Training	3.2
7757	82774-17-2	O=C(ON=C(C)SC)N(C)SN(C(=O)c1ccc(cc1)C)C(C)C	Training	3.4
7758	82774-18-3	O=C(ON=C(C)SC)N(C)SN(C(=O)c1ccccc1)CCCC	Training	3.4
7759	82775-80-2	[O-][n+]2onc(c2(c1ccccc1))Cl	Training	2.82
7760	82775-81-3	[O-][n+]2onc(c1ccccc1)c2Cl	Training	2.7
7761	82784-14-3	O=C(ON=C(C)SC)N(C)SN(C(=O)c1c(cccc1Cl)Cl)C	Training	2.6
7762	83002-04-4	Oc1cc(ccc1C2CC(O)CCC2(CCCO))C(C)(C)CCCCCC	Training	6.13
7763	83029-57-6	O=C(NCCNCC(O)COc1ccccc1)C(C)C	Training	1.14
7764	83040-20-4	O=C(O)C1C(C(=O)O)C(C)(C)N(=O)C1(C)(C)	Training	0.46
7765	83055-99-6	O=C(OC)c1ccccc1CS(=O)(=O)NC(=O)Nc2nc(OC)cc(n2)OC	Training	2.45
7766	83073-36-3	O=C(c1ccc(cc1)Cl)c2c(cc3n2CCC3(C(=O)O))C	Training	3.6
7767	83073-37-4	O=C(O)C3c2cc(c(C(=O)c1ccc(F)cc1)n2CC3)CC	Training	3.63
7768	83116-90-9	O=C(OCC2C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(n1ccnc1[N+](=O)[O-])S2)C	Training	0.63
7771	83121-18-0	O=C(NC(=O)c1c(F)cccc1(F))Nc2cc(c(F)c(c2(F))Cl)Cl	Training	4.56
7772	83123-89-1	O=C(OCC=CC)C1C(C=C(C)C)C1(C)(C)	Training	5.09
7773	83128-50-1	O=C1NC(=O)C(C(=O)N1C)CC	Training	0.15
7774	83130-01-2	O=C(ON=C(C)SC)N(C)SN(Cc1ccccc1)CCC(=O)OCC	Training	3.43
7775	83157-96-4	n1cc(c(nc1N)N)Cc2c(c(OC)cc(OC)c2Cl)Cl	Training	2.55
7776	83157-97-5	n1cc(c(nc1N)N)Cc2cc3OCOc3(cc2Br)	Training	2.48
7777	83157-99-7	n1cc(c(nc1N)N)Cc2cc(nc(OC)c2)OC	Training	1.64
7778	83158-00-3	Oc1cc(cc(O)c1(OC))Cc2cnc(nc2(N))N	Training	-0.04
7779	83158-01-4	n1cc(c(nc1N)N)Cc4cc(OC)c(OCc2ccccc2)c(OCc3ccccc3)c4	Training	4.09
7780	83158-02-5	n1cc(c(nc1N)N)Cc4cc(OCc2ccccc2)c(OC)c(OCc3ccccc3)c4	Training	3.89
7781	83158-03-6	n1cc(c(nc1N)N)Cc2cc(OCCCC)c(OC)cc2C	Training	2.78
7782	83158-04-7	n1cc(c(nc1N)N)Cc2cc(c(OC)c(c2)Cl)Cl	Training	2.78
7783	83158-05-8	n1cc(c(nc1N)N)Cc3cc(OCc2ccccc2)c(OC)cc3C	Training	2.69
7784	83158-06-9	n1cc(c(nc1N)N)Cc3ccc(OCc2ccccc2)c(OC)c3	Training	2.66
7785	83164-33-4	O=C(Nc1ccc(F)cc1(F))c3cccnc3(Oc2cccc(c2)C(F)(F)F)	Training	4.9
7786	83166-73-8	n1cc(c(nc1N)N)Cc2cc(OC)c(OC)c(c2)I	Training	2.33
7787	83166-74-9	n1cc(c(nc1N)N)Cc2cc(OC)cc(OC)c2Cl	Training	2.13
7788	83166-75-0	OC(c1ccc(cc1(OC))Cc2cnc(nc2(N))N)(C)C	Training	1.38
7789	83166-76-1	Oc1cc(ccc1(OC))Cc2cnc(nc2(N))N	Training	0.74
7790	83166-77-2	N#CCOc1c(OC)cc(cc1(OC))Cc2cnc(nc2(N))N	Training	0.72
7791	83166-78-3	O=C(OC)COc1c(OC)cc(cc1(OC))Cc2cnc(nc2(N))N	Training	0.55
7792	83200-90-2	O=[N+]([O-])c1nc(cn1CC(O)COC)Br	Training	0.46
7793	83293-76-9	O=C(N)c1cc(N=NN(C)C)cc(c1)C(=O)N	Training	0.22
7794	83430-06-2	O=C(O)CON=C(c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-])C	Training	4.3
7795	83593-63-9	OC(c1ccccc1)CN(CCCC)CCCC	Training	3.16
7796	83657-22-1	OC(C(=Cc1ccc(cc1)Cl)n2ncnc2)C(C)(C)C	Training	3.67
7797	83657-24-3	OC(C(=Cc1ccc(cc1Cl)Cl)n2ncnc2)C(C)(C)C	Training	4.3
7798	83704-27-2	o2c1c(cccc1Cl)c3c2c(c(cc3Cl)Cl)Cl	Training	6.31
7799	83704-30-7	o2c1c(cccc1Cl)c3cc(c(c(c23)Cl)Cl)Cl	Training	6.11
7800	83704-55-6	o2c1c(cc(cc1Cl)Cl)c3c2c(c(cc3Cl)Cl)Cl	Training	6.24
7801	83801-60-9	O(c1cccc(c1)Br)[Si]23(OCCN(CCO2)CCO3)	Training	0.26
7802	83870-87-5	O=C(O)C(NS(=O)(=O)c1ccccc1)CCC(=O)N	Training	0.33
7803	83870-89-7	O=C(O)C(NS(=O)(=O)c1ccccc1)CCC(=O)NCC	Training	0.15
7804	83870-90-0	O=C(O)C(NS(=O)(=O)c1ccccc1)CCC(=O)NCCC	Training	0.01
7805	83905-01-5	O=C3OC(CC)C(O)(C)C(O)C(N(C)CC(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C	Training	4.02
7806	83992-69-2	O(c1cc(c(cc1Cl)Cl)Cl)c2cc(c(c(c2Cl)Cl)Cl)Cl	Training	7.46
7807	83992-70-5	O(c1ccc(c(c1)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl	Training	7.31
7808	83992-71-6	O(c1ccc(c(c1Cl)Cl)Cl)c2c(c(cc(c2Cl)Cl)Cl)Cl	Training	7.14
7809	83992-72-7	O(c1cc(c(c(c1)Cl)Cl)Cl)c2cc(c(c(c2Cl)Cl)Cl)Cl	Training	7.55
7810	83992-73-8	O(c1cc(c(c(c1Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl	Training	8.07
7811	83992-75-0	O(c1cc(c(cc1Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl	Training	7.81
7812	84043-25-4	O=C(OCC2OC(N1C=C(C(=O)NC1(=O))I)CC2(O))CC	Training	0.68
7813	84043-26-5	O=C(OCC2OC(N1C=C(C(=O)NC1(=O))I)C2(O))CCC	Training	0.87
7814	84043-27-6	O=C1NC(=O)N(C=C1I)C2OC(COC(=O)C(C)C)C2(O)	Training	0.83
7815	84043-28-7	O=C1NC(=O)N(C=C1I)C2OC(COC(=O)C(C)(C)C)C(O)C2	Training	1.34
7816	84043-31-2	O=C(OCC2OC(N1C=C(C(=O)NC1(=O))I)CC2(O))c3ccccc3	Training	1.4
7817	84052-69-7	O=C(OCC2OC(N1C=C(C(=O)NC1(=O))I)CC2(O))CCCC	Training	1.44
7818	84057-95-4	O=C(Nc1c(cccc1C)C)C2N(CCC)CCCC2	Training	2.9
7819	84057-96-5	Fc1ccc(cc1)CCOCCOc2ccc(OCC(O)CNC(C)C)cc2	Training	3.7
7820	84064-38-0	O=C(O)CC(O)CC(O)CCC2C(C=CC1=CCCC(OC(=O)C(C)CC)C12)C	Training	3.6
7821	84104-57-4	O=C4OC(OC(=O)C3=CCSC2N3(C(=O)C2(NC(=O)C(=NOC)c1nc(N)sc1)))c5ccccc45	Training	1.28
7822	84123-05-7	O=C(c1nc(n(c1C)CC(O)C)[N+](=O)[O-])C	Training	0.37
7823	84174-20-9	O=NN(C)Cc1ccc(OC)cc1	Training	1.62
7824	84174-21-0	O=NN(C)Cc1ccc(F)cc1	Training	1.67
7825	84174-22-1	O=NN(C)Cc1ccc(cc1)Cl	Training	2.19
7826	84174-23-2	N#Cc1ccc(cc1)CN(N=O)C	Training	0.95
7827	84174-24-3	O=NN(C)Cc1ccc(cc1)[N+](=O)[O-]	Training	0.82
7828	84199-91-7	O=C(N)CCc1ncccc1	Training	-0.27
7829	84199-97-3	O=C(N)CCCCc1ncccc1	Training	0.38
7830	84199-99-5	O=C(N)CCc1cnccc1	Training	-0.26
7831	84200-01-1	O=C(N)CCCc1cnccc1	Training	-0.08
7832	84200-03-3	OCCCCCc1cnccc1	Training	1.41
7833	84200-04-4	O=C(N)CCCCc1cnccc1	Training	0.4
7834	84200-05-5	n1cccc(c1)CCCCCN	Training	1.41
7835	84200-07-7	O=C(N)CCc1ccncc1	Training	-0.25
7836	84200-11-3	O=C(N)CCCCc1ccncc1	Training	0.42
7837	84226-14-2	O=C(NCC1N(CC)CCC1)c2c(OC)ccc(c2(O))Br	Training	2
7838	84332-86-5	O=C1OC(C(=O)OCC)(C(=O)N1c2cc(cc(c2)Cl)Cl)C	Training	3.15
7839	84368-16-1	O=C(OC)C2C(C=C1C(=O)SCC1)C2(C)(C)	Training	2.33
7840	84397-27-3	O=C(OCC5C=2C(=O)C(Nc1cnc(OC)cc1)=C(C(=O)C=2N4CC3NC3C45(OC))C)N	Training	0.59
7841	84408-37-7	OCCOCn2cnc1cnc(nc12)N	Training	-1.08
7842	84472-85-5	[N-]=[N+]=NC1CC(OC1(CO))N2C=CC(=O)NC2(=O)	Training	-0.32
7843	84472-89-9	[N-]=[N+]=NC1CC(OC1(CO))N2C=CC(=NC2(=O))N	Training	-0.7
7844	84496-56-0	O=C(Nc1ccccc1)C(Oc2ccc(c(c2Cl)C)Cl)C	Training	4.8
7845	84625-61-6	O=C1N(N=CN1c2ccc(cc2)N7CCN(c6ccc(OCC3OC(OC3)(c4ccc(cc4Cl)Cl)Cn5ncnc5)cc6)CC7)C(C)CC	Training	5.66
7846	84640-21-1	O=C(OCc1ccc(cc1)C)N(C)C	Training	2.63
7847	84640-22-2	O=C(OCc1ccc(F)cc1)N(C)C	Training	2.3
7848	84640-23-3	O=C(OCc1cccc(OC)c1)N(C)C	Training	2.09
7849	84640-24-4	O=C(OCc1ccc(OC)cc1)N(C)C	Training	2.2
7850	84640-25-5	O=C(OCc1cccc(N)c1)N(C)C	Training	1.06
7851	84640-26-6	O=C(OCc1cccc(c1)Cl)N(C)C	Training	2.82
7852	84640-27-7	O=C(OCc1ccc(cc1)Cl)N(C)C	Training	2.93
7853	84640-28-8	O=C(OCc1cccc(c1)N(C)C)N(C)C	Training	2.28
7854	84640-29-9	O=C(OCc1cccc(OC(C)C)c1)N(C)C	Training	3.03
7855	84640-30-2	O=C(OCc2ccc(OCc1ccccc1)cc2)N(C)C	Training	3.27
7856	84640-31-3	O=C(OCc1ccc(cc1)[N+](=O)[O-])N(C)C	Training	1.95
7857	84640-32-4	N#Cc1ccc(cc1)COC(=O)N(C)C	Training	1.67
7858	84640-33-5	O=C(OCc1ccc(cc1)Br)N(C)C	Training	3.01
7859	84640-34-6	O=C(OCc1ccc(cc1)I)N(C)C	Training	3.32
7860	84640-35-7	O=C(OCc1ccc(cc1)C(F)(F)F)N(C)C	Training	3.08
7861	84640-36-8	O=C(OCc2cccc(Oc1ccccc1)c2)N(C)C	Training	3.55
7862	84640-38-0	O=C(Oc1ccc(cc1)COC(=O)N(C)C)N(C)C	Training	1.59
7863	84640-39-1	O=C(OCc1ccc(cc1)SC)N(C)C	Training	2.86
7864	84652-30-2	O=C(N)CC(NC(=O)C)C(=O)N	Training	-2.41
7865	84712-77-6	n1c(nc(nc1NC2CCCCC2)Cl)NCC	Training	3.63
7866	84846-21-9	O=C(NCC)C2C1C=CC(C1)C2(C(=O)NCC)	Training	0.66
7867	84884-30-0	N#Cc1cc(cnc1N(C)C)c2ccncc2	Training	2.13
7868	84952-60-3	c1ccc(cc1)C(CNC)CC	Training	2.82
7869	84952-61-4	c1ccc(cc1)C(CNC)C(C)C	Training	3.12
7870	84952-62-5	c1ccc(cc1)C(CNC)CC(C)C	Training	3.76
7871	85033-96-1	O=C(Cc1ccccc1)S	Training	1.91
7872	85078-20-2	O=[N+]([O-])C(CC)C(c1ccc(OC)cc1)c2ccc(OC)cc2	Training	4.45
7873	85078-27-9	O=[N+]([O-])CC(c1ccc(OC)cc1)c2ccc(OC)cc2	Training	3.57
7874	85093-33-0	O=C1NC(=O)N(C=C1(F))Cc2ccc(cc2)Cl	Training	1.64
7875	85093-35-2	O=C1NC(=O)N(C=C1(F))Cc2ccc(OC)cc2	Training	1.04
7876	85179-34-6	O=CCC2CC(C(=O)C=CC3OC3(CC(OC(=O)CC(OC(=O)C)C(OC)C2(OC1OC(C)C(O)C(N(C)C)C1(O)))C))C	Training	0.3
7877	85326-32-5	O=C(OCCCC)N1C=C(F)C(=O)NC1(=O)	Training	0.89
7878	85432-35-5	O=C1NC(=O)C(C(=O)N1C(C)C)(CC)CC	Training	2.36
